CO_HOGAR;UBIGEO;DE_DEPARTAMENTO;DE_PROVINCIA;DE_DISTRITO;DE_GENERO;CO_RESTRI;FLAG_PADRON_OLD;FLAG_DISCAP_SEVERA;FLAG_MAYEDAD
11248;150119;LIMA;LIMA;LURIN;1;;0;0;0
11248;150119;LIMA;LIMA;LURIN;1;;0;0;0
11248;150119;LIMA;LIMA;LURIN;2;;1;0;1
11248;150119;LIMA;LIMA;LURIN;2;;0;0;0
11251;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;2;;1;0;1
11251;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;1;;0;0;0
11251;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;1;;0;0;1
11251;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;1;;0;0;1
11251;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;1;;0;0;0
11251;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;2;;0;0;0
11255;70107;CALLAO;CALLAO;MI PERU;2;;0;0;1
11255;70107;CALLAO;CALLAO;MI PERU;2;;0;0;0
11255;70107;CALLAO;CALLAO;MI PERU;1;;0;0;0
11255;70107;CALLAO;CALLAO;MI PERU;1;;0;0;0
11255;70107;CALLAO;CALLAO;MI PERU;2;;0;0;0
11255;70107;CALLAO;CALLAO;MI PERU;2;;1;0;1
11259;160107;LORETO;MAYNAS;NAPO;2;;1;0;1
11259;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11259;160107;LORETO;MAYNAS;NAPO;1;;0;0;1
11259;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11259;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11267;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11267;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11267;160107;LORETO;MAYNAS;NAPO;2;;1;0;1
11272;160107;LORETO;MAYNAS;NAPO;2;;1;0;1
11272;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11272;160107;LORETO;MAYNAS;NAPO;2;;0;0;0
11272;160107;LORETO;MAYNAS;NAPO;1;;0;0;0
11272;160107;LORETO;MAYNAS;NAPO;2;;0;0;0
11274;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;2;;1;0;1
11274;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;2;;0;0;0
11274;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;1;;0;0;0
11274;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;1;;0;0;0
11274;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;2;;0;0;0
11279;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11280;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11286;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11287;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11287;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11287;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11287;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11287;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11287;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11288;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;1;0;1
11290;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11290;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11290;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11290;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11290;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11290;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11293;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11293;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11293;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11293;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11293;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11297;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11297;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11297;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11297;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11306;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11306;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11306;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11321;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11321;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11321;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11321;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11321;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11338;130402;LA LIBERTAD;CHEPEN;PACANGA;1;;0;0;1
11338;130402;LA LIBERTAD;CHEPEN;PACANGA;2;;1;0;1
11338;130402;LA LIBERTAD;CHEPEN;PACANGA;2;;0;0;0
11338;130402;LA LIBERTAD;CHEPEN;PACANGA;2;;0;0;0
11338;130402;LA LIBERTAD;CHEPEN;PACANGA;2;;0;0;0
11342;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;;1;0;1
11342;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;;0;0;0
11348;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;1;0;1
11349;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;1;;0;0;1
11349;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;2;;0;0;0
11349;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;1;;0;0;0
11349;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;2;;1;0;1
11353;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11353;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11353;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11353;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11355;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11355;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11355;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11355;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11355;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11357;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11357;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11357;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11357;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11357;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11397;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11397;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11397;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11397;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11418;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11418;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11418;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11418;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11418;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11418;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11433;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11433;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11433;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11433;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11437;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;1;0;1
11438;220706;SAN MARTIN;PICOTA;SAN CRISTOBAL;2;;1;0;1
11438;220706;SAN MARTIN;PICOTA;SAN CRISTOBAL;1;;0;0;0
11442;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11442;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11442;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11442;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11442;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11442;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11457;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11457;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11457;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11457;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11462;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11463;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11463;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11463;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11463;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11463;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11464;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11464;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11464;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11464;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11464;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11465;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11466;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11466;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11466;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11466;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11466;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11466;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11469;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11469;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11469;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11469;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11473;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;2;;1;0;1
11473;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;2;;0;0;0
11473;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;1;;0;0;1
11473;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;1;;0;0;1
11473;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;1;;0;0;0
11476;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11476;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11476;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11476;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11476;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11481;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11481;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11481;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11481;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11485;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11485;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11485;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11485;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11485;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11496;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11496;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11497;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11500;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11512;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11512;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11512;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11512;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11519;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11519;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;1
11519;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11519;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11519;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11530;160301;LORETO;LORETO;NAUTA;2;;1;0;1
11530;160301;LORETO;LORETO;NAUTA;1;;0;0;0
11530;160301;LORETO;LORETO;NAUTA;1;;0;0;1
11532;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;1;0;1
11532;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11532;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;1
11532;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11532;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11532;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11534;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11534;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;1;0;1
11534;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;1
11534;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11534;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11537;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;1
11537;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;1;0;1
11537;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11537;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11537;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11540;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;1;0;1
11540;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;1
11540;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11542;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;1;0;1
11542;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;1
11542;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11542;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11542;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11543;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;1;0;1
11543;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;1
11543;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11543;160205;LORETO;ALTO AMAZONAS;JEBEROS;1;;0;0;0
11543;160205;LORETO;ALTO AMAZONAS;JEBEROS;2;;0;0;0
11550;70101;CALLAO;CALLAO;CALLAO;2;;1;0;1
11550;70101;CALLAO;CALLAO;CALLAO;2;;0;0;0
11556;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;1;0;1
11556;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11556;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11556;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;1
11557;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11557;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11557;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;1;0;1
11557;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;1
11557;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11559;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;1
11559;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11559;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;1
11559;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;1;0;1
11560;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;1
11560;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11560;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11560;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;1;0;1
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11562;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11563;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;1;0;1
11563;160206;LORETO;ALTO AMAZONAS;LAGUNAS;2;;0;0;0
11563;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;0
11563;160206;LORETO;ALTO AMAZONAS;LAGUNAS;1;;0;0;1
11575;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;2;;0;0;0
11575;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;1;;0;0;1
11575;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;2;;1;0;1
11575;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;2;;0;0;0
11585;150142;LIMA;LIMA;VILLA EL SALVADOR;2;;1;0;1
11585;150142;LIMA;LIMA;VILLA EL SALVADOR;2;;0;0;0
11585;150142;LIMA;LIMA;VILLA EL SALVADOR;2;;0;0;0
11585;150142;LIMA;LIMA;VILLA EL SALVADOR;2;;0;0;0
11587;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;1;0;1
11587;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;2;;0;0;0
11587;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11587;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;1;;0;0;0
11588;220907;SAN MARTIN;SAN MARTIN;HUIMBAYOC;2;;1;0;1
11588;220907;SAN MARTIN;SAN MARTIN;HUIMBAYOC;2;;0;0;0
11588;220907;SAN MARTIN;SAN MARTIN;HUIMBAYOC;1;;0;0;0
11588;220907;SAN MARTIN;SAN MARTIN;HUIMBAYOC;1;;0;0;0
11589;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;1;;0;0;1
11589;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;2;;0;0;0
11589;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;2;;1;0;1
11604;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;1;;1;0;1
11613;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11613;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11613;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11613;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11615;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11615;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11615;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11615;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11616;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11616;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11616;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11616;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11616;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11617;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11617;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11617;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11617;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11618;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11618;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11618;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11618;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11618;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11620;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11620;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11620;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11620;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11620;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11621;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;0
11621;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;1
11621;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
11621;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;1;;0;0;1
11621;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;0;0;0
11622;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;2;;1;0;1
